id,round,title,texts,areaScope,latitude,longitude,versionsCount,state,total_comments_count,selected,link_plans,num_link_proposals,adj_budget,budgetamount,district
423,1,Asukastila Oulunkylään,"Tätä ehdotusta onkin vaikeampi muotoilla kovin tarkasti mutta aktiivinen asuinalue ja asukastoiminta tarvitsee tilan jossa kokoontua. Ainut käytettävissä oleva tila on kirjasto johon asukasryhmät ovat tervetulleita.
Asukastilan tulee olla kaikille avoin ja mahdollistaa myös asukkaiden itse järjestämien tapahtumien järjestämisen.
Asukastilan käyttäjiä ovat vauvasta vaariin kaikenikäiset ogelilaiset jolloin se myös mahdollistaa erilaisten ihmisten luontevan kohtaamisen. Alueella on paljon aktiivisia järjestöjä ja toimijoita joten asukastilassa pystyy järjestämään erilaista toimintaa. Asukastilan tulee olla keskeisellä paikalla ja helposti saavutettavissa sekä esteetön.
Katri Laaksonen, Kaarina Korkeaoja, Eeva ja Seppo Kainulainen, Arno Moliis, Agneta Nuorvala ja Esa Nick.",Pohjoinen,60.229069724985735,24.9636913523996,8.0,rejected,1.0,Not selected,,,,,Oulunkylä
424,1,Uimahallirakennus Vanhan Myllyn naapuriin,"Asukasmäärä Herttoniemenrannassa ja Laajasalossa vain paisuu mutta uimahalli puuttuu edelleen sille jo kaavoitetulta tontilta. Vanhan Myllyn viereen on luvattu ja luvattu vuosien saatossa uimahalli. Puutarhakauppa jo viereen toteutuikin. Miettikää, millainen määrä asukkaita niin Tammisalosta, Laajasalosta, Herttoniemenrannasta, Herttoniemestä ja Kulosaaresta edelleen odottaa uimahallin toteutusta! Ehkei tällä projektirahalla hanketta toteuteta, mutta hyväntahdon eleenä laitetaan vaikka kaivinkone valmiuteen tontille!",Kaakkoinen,60.19190580539272,25.040918216337904,8.0,rejected,0.0,Not selected,,,,,Herttoniemi
425,2,Etappeja lähiluontoon,"Lähiluonnon aktiivisempaan hyödyntämiseen hiekkakävelyteiden ja polkujen varteen, metsiin ja kallioille tuodaan pöytiä ja penkkejä, keinuja, leikkipisteitä, ulkoilmasoittimia, puuveistoksia jne. Nämä houkuttelevat asukkaita käyttämään lähiluontoa aktiivisemmin ja tutustumaan Helsingin upeaan luontoon.

Tässä keskitytään sellaisten alueiden lähiluonnon käytön lisäämiseen, joissa siihen ei aiemmin ole panostettu ja joissa luonto ei vielä ole vetänyt puoleensa helsinkiläisiä. Lähiömäisillä alueilla tähän on erityisesti tarvetta. 

Kun metsä, polut ja hiekkatiet tulevat tutummiksi, ympäristöstä halutaan myös pitää paremmin huolta.",Helsingin yhteinen,60.168676579179866,24.9409467965726,6.0,accepted,2.0,Not selected,707.0,1.0,240000.0,240000.0,Vironniemi
426,1,Koulumatka turvallisemmaksi Maunulan keskustassa,"Kahdella pienellä parannuksella monien lasten koulumatka saataisiin turvallisemmaksi.

1.  Metsäpurontien ja Pakilantien risteyksen liikennevalot pitäisi säätää niin, että Pakilantietä ylittävien jalankulkijoiden vihreän valon aikana autot eivät saa kääntyä vasemmalle.

Ongelmana on Metsäpurontieltä Pakilantielle vasempaan kääntyvien autojen aiheuttamat toistuvat vaaratilanteet jalankulkijoille. 

2. Metsäpurontien ja Maunulanmäen liittymän suojatietä voisi parantaa rakentamalla keskikorokkeen kaistojen väliin

",Pohjoinen,60.23072,24.93356,10.0,rejected,3.0,Not selected,,,,,Maunula
426,2,Indoor facility for tennis and badmington in Lauttasaari,I propose a tennis and badmington hall to be built in Lauttasaari. A suitable location could be opposit Hedengren school building in an open area right by Länsiväylä. The hall could be conveniently utilised during day time by nearby schools. In the evening and weekends the hall would most probably been fully booked all the time anyway. There are no many indoor sports halls in Lauttasaari currently. In Tapiola there is tennispuisto but it will soon close. In Taivallahti there is a hall but no badmington courts. Also a gym and table tennis could be situated in the facility if so wished. The maintenance is proposed to be done by one of existing clubs in Helsinki like Smash. They have the knowledge and can efficiently operate. Maybe there is even interest in co-financing. I think city should invest in sports facilities more as they increase wellbeeing of children and adults and pay back in less physical and mental problems. Every child that learns a new hobby via school sports is a great +,Eteläinen,60.1621366389565,24.8701286315918,12.0,rejected,3.0,Not selected,,,,,Lauttasaari
427,1,Neljän vuodenajan kahvila ja puutarha Arabianrantaan,"Olemassa olevan rantaviivan potentiaalia hyödyntäen Arabianranta kaipaisi ympäri vuoden toimivan kahvilan ja oleskelupaikan meren äärellä. Oleskelupaikan yhteydessä toimisi yhteisöllinen puutarha ja kasvihuone, joissa kaupunkilaisten olisi mahdollista kasvattaa taimia ja kukkia. Puutarhaa voisi hyödyntää myös esimerkiksi kaupunkiviljelyyn. Tämän ''keitaan'' ympärille olisi mahdollista kehittää myös muuta yhteisöllistä ja ympärivuotista toimintaa. 


",Keskinen,60.20676,24.97714,12.0,accepted,1.0,Not selected,,,,,Vanhakaupunki
427,2,Helsingin nuorisotaloille rahaa kivoihi juttuihi,"Helsingin jokaiselle nuorisotalolle 10 000€ jonka voi jokainen nuorisotalo itse päättää mihin käyttää. Rahan voisi käyttää esim. kunnostamiseen, peleheini, bilispöytään, retkiin tai elektroniikkaan.",Helsingin yhteinen,60.168676579179866,24.9409467965726,10.0,accepted,2.0,Not selected,,,,,Vironniemi
428,1,Kohtauttaja Helsinkiin ,"Kohtauttaja on koordinaattori, joka etsii maksuttomia tiloja  viikoittain kokoontuville Naapuruuspiireille läheltä kotia. Kohtauttaja kohtauttaa ja aktivoi ikäihmisiä, innokkaita asukkaita sekä työntekijöitä toimimaan yhteistyössä. Tavoitteena on torjua yksinäisyyttä ja tuottaa hyvää mieltä  yhdessäolon sekä toiminnallisuuden  kautta. Mallia on kehitelty jo 10 vuotta ja piirejä toimii tällä hetkellä n. 20. Toiminnan käynnistäminen on helppoa, koska netissä on tarjolla materiaaleja (kuten rakennusohje, opas, idea ”kohtaamoina” jne).",Helsingin yhteinen,60.17116,24.93266,16.0,accepted,3.0,Not selected,181.0,10.0,10000.0,100000.0,Kampinmalmi
428,1,Kohtauttaja Helsinkiin ,"Kohtauttaja on koordinaattori, joka etsii maksuttomia tiloja  viikoittain kokoontuville Naapuruuspiireille läheltä kotia. Kohtauttaja kohtauttaa ja aktivoi ikäihmisiä, innokkaita asukkaita sekä työntekijöitä toimimaan yhteistyössä. Tavoitteena on torjua yksinäisyyttä ja tuottaa hyvää mieltä  yhdessäolon sekä toiminnallisuuden  kautta. Mallia on kehitelty jo 10 vuotta ja piirejä toimii tällä hetkellä n. 20. Toiminnan käynnistäminen on helppoa, koska netissä on tarjolla materiaaleja (kuten rakennusohje, opas, idea ”kohtaamoina” jne).",Helsingin yhteinen,60.17116,24.93266,16.0,accepted,3.0,Not selected,219.0,1.0,93700.0,93700.0,Kampinmalmi
428,2,Keskusta ja tunnelit,"Roskaaminen puhuttaa ympäri kaupunkia!  Roskiksia liian vähän . 
Tunnelit kulkee maan alla joten molok tyyppisiä roskiksia niiden yläpuolelle ja tyhjennykset tapahtuu  tunnelissa !",Helsingin yhteinen,60.1686238,24.9470601,4.0,accepted,1.0,Not selected,,,,,Vironniemi
429,1,Mustikkamaalle saunomaan ja uimaan suoraan kivikylästä siltaa pitkin?,"Mustikkamaan käyttäjämäärä on kasvanut jo nyt räjähdysmäisesti sekä Isoisän sillan että Kalasataman rakentamisen myötä. Saaren merkitys lähivirkistysalueena tulee vielä kasvamaan merkittävästi Sompasaaren, Kyläsaaren, Sörnäisten rantatien lisärakentamisen ja aikanaan mahdollisesti myös Hanasaaren rakentamisen myötä. 
Mustikkamaan uimarannalta löytyvät jo pukusuojat, suihkut ja kioski, joten jonkinlainen perusinfra alueella jo on. Tähän yhteyteen ehdotan rakennettavaksi puulämmitteistä yleistä saunaa, joka toimisi myös talvisaunana talviuimareille. Saunominen on noussut uuteen kukoistukseen, ja mikä olisikaan upeampaa kuin kävellä suoraan kivikylästä siltaa pitkin Mustikkamaan luontoon saunomaan ja uimaan!

",Kaakkoinen,60.17903,24.99284,10.0,accepted,2.0,Not selected,118.0,8.0,14375.0,115000.0,Kulosaari
429,2,Lisää penkkejä ja roska-astioita Kumpulantaipaleen varteen. ,"Meillä on Helsingissä kasvava ikäihmisten joukko, jotka tarvitsevat istumapaikkoja tasaisin väliajoin kyetäkseen liikkumaan itsenäisesti.
Muutama pointti: Penkkien lisääminen edistää mm. ikäihmisten omaa toimintakykyä, pystyssä pysymistä, sekä rohkaisee iäkästä lähtemään itse kävelylle.

Penkkien lisäksi alueelle olisi myös hyvä saada roskiksia/älyroskiksia lisää.",Keskinen,,,35.0,accepted,1.0,Selected,750.0,1.0,45000.0,45000.0,location_not_specified
429,2,Lisää penkkejä ja roska-astioita Kumpulantaipaleen varteen. ,"Meillä on Helsingissä kasvava ikäihmisten joukko, jotka tarvitsevat istumapaikkoja tasaisin väliajoin kyetäkseen liikkumaan itsenäisesti.
Muutama pointti: Penkkien lisääminen edistää mm. ikäihmisten omaa toimintakykyä, pystyssä pysymistä, sekä rohkaisee iäkästä lähtemään itse kävelylle.

Penkkien lisäksi alueelle olisi myös hyvä saada roskiksia/älyroskiksia lisää.",Keskinen,,,35.0,accepted,1.0,Selected,1111.0,5.0,8000.0,40000.0,location_not_specified
43,2,Heteniityn kentälle kioski,"Kaupunki voisi rakentaa Heteniityn kentän alueelle Vuosaareen kioskin. Kioskirakennusta voisi sitten vuokrata eteenpäin yrittäjille, jotka voisivat tarjota urheilijoille ja heidän tukijoukoilleen palveluita",Itäinen,60.21783,25.139288,4.0,accepted,1.0,Not selected,,,,,Vuosaari
43,2,Heteniityn kentälle kioski,"Kaupunki voisi rakentaa Heteniityn kentän alueelle Vuosaareen kioskin. Kioskirakennusta voisi sitten vuokrata eteenpäin yrittäjille, jotka voisivat tarjota urheilijoille ja heidän tukijoukoilleen palveluita",Itäinen,60.21783,25.139288,4.0,accepted,1.0,Not selected,,,,,Vuosaari
430,1,Lisäys muraaliehdotukseen,"Taiteen lisäksi toivottiin ryhmässä parempaa valaistusta rautatien alikulkutunneleihin viihtyvyyden ja myös turvallisuuden lisäämiseksi, sekä alueen siisteydestä  parempaa huolehtimista, josta palaute vastuulliselle viranomaistaholle.",Pohjoinen,60.17116,24.93266,10.0,rejected,0.0,Not selected,,,,,Kampinmalmi
431,1,Hietalahden rannan uudet mahdollisuudet,"Hietalahden rannan kävely-, jouksu- ja fillarointibulevardia on levennettävä ainakin niissä paikoissa, joissa voi. Nyt kaistalla on paljon ""liikennettä"" etenkin aurinkoisina päivinä  - > tapahtuu paljon läheltä ohittamisia sun muita vaaratilanteita.  Järjestettyjä  ryhmähiihtoretkiä talvella  kun kelit sallii.  Muutenkin ohjattua jääkävelyä, jotta kaikki tunnistavat  vaaran paikat jäillä.   Rekryjuoksuja- ja kävelyjä:  uudenlainen tapa tuoda esille työpaikkatarjontaa ja myös ko. työpaikkojen työntekijöitä mukaan kertomaan omia kokemuksia ko. työpaikoista.  Ratkaisukeskeisiä kävelysessioita Suomen päivänpolttaviin haasteisiin: huoltosuhteen vinoutuminen, alhainen syntyvyys, ympäristöongelmat, pätkätyömaailma, työllistymisen hankaluudet, toimeentulopulmat, hometaloongelmat, terveyden heikkeneminen  jne... ",Eteläinen,60.17312,24.92247,8.0,rejected,0.0,Not selected,,,,,Kampinmalmi
432,1,Kuntolaitteita Arabianrannan rantapuistoon,"Esitän, että Arabianrannan rantapuistoon asennetaan Gympark - tai vastaava kuntolaiteryhmä. Näitä laitteita olen nähnyt ja käyttänyt eri puolilla kaupunkia mm. Vuosaaren Aurinkolahden läheisyydessä. Ne ovat monipuolisia ja sopivat erinomaisesti kaikenikäisille ja -kuntoisille olennaisesti paremmin kuin puistossa nykyisin olevat laitteet.",Keskinen,60.20862765811976,24.98263246989202,17.0,accepted,4.0,Not selected,94.0,3.0,100000.0,300000.0,Vanhakaupunki
432,2,Aamiaista vanhoille ja nuorille eri kaupunginosissa,"Joka maanantaiaamu kaikille avoin ja ilmainen aamiainen esim nuorisotalon, koulun, asukastilan, kirjaston tiloissa. Aamiainen suunnataan tiedotuksella erityisesti alueen koululaisille ja vanhuksille, jotka nähdään tässä ryhminä, jotka hyötyisivät siitä erityisesti, koska se vaikuttaisi lapsiperheköyhyyteen ja -epätasa-arvoon sekä vanhusten ravitsemukseen ja yksinäisyyteen.

Hyötyviä käyttäjäryhmiä on muitakin: pienten lasten kotona olevat vanhemmat, työssäkäyvät ennen töihin lähtöä sekä työttömät.

Toimintaa käynnistämään palkataan työntekijä, joka organisoi tilat, vapaaehtoiset, tiedotuksen ja tarvikkeet. Työntekijä palkataan esimerkiksi kolmeksi vuodeksi. Aamupalalla pyritään käyttämään lahjoituksena saatavia ruokatarvikkeita. 

Aamupalan valmistuksen hoitavat vapaaehtoiset, esim alueen eläkeläisiä ja työttömiä.

Alueet, joilla tämä toteutetaan, voisi valita jonkin olemassaolevan “mittarin” avulla, esim. alueet, joiden koulut saavat positiivisen diskriminaation tukea.",Helsingin yhteinen,60.168676579179866,24.9409467965726,8.0,accepted,2.0,Not selected,,,,,Vironniemi
433,1,"""Aikuisten nuorisotalo"" / asukastalo ","Perustetaan Pohjois-Haagaan, Kannelmäkeen tai Malminkartanoon kaikille avoin harrastus- ja toimintatila. Tila olisi avoinna myös iltaisin ja sieltä löytyisi mm erilaisia liikuntaryhmiä, luontotoimintaa, kierrätyspiste sekä mahdollisuuksia osallistua ympäristönhoitotalkoisiin. 

Toiminta johtaisi hyvinvoinnin lisääntymiseen ja ihmisten arvostus kaupunkia ja kanssaihmisiä kohtaan paranisi. Yhdenvertaisuus lisääntyisi, kun vähävaraiset pääsisivät nauttimaan kulttuurista ja harrastamaan.  

Hyvinvoivat ihmiset levittäisivät hyvää mieltä ja positiivista energiaa alueelle.

Alueellinen yhdenvertaisuus paranisi, jos kaupungilla olisi oma asukastalo myös lännessä. ",Läntinen,60.17116,24.93266,10.0,accepted,4.0,Not selected,317.0,1.0,80000.0,80000.0,Kampinmalmi
434,1,Koirapuiston valaistus ja yleinen käyttömukavuus,"Lisätään Untamalantien koirapuistoon valonheittimet (samanlaiset kuin Puotilan koirapuistossa). Pimeässä ei näe siivota koirankakkoja pois maasta. Tehdään kaikkiin itäisen Helsingin koirapuistoihin yksikertaiset sadekatokset (sellainen oli Mellunmäen koirapuistossa ennen sen sulkemista, katoksen ei tarvitse olla niin hieno kuin on esim. Tervasaaren koirapuistossa), tehdään Untamalantien koirapuistoon muutama hauska kumpare (sellaisiin kohtiin, joihin sateella syntyy lammikoita) ja istutetaan joitakin pajupensaita aidanvierelle. Pelkkä tasanko on tosi tylsä ja virikkeetön. Tuodaan Untamalantien koirapuistoon matalia, tukevia selkänojattomia puupenkkejä (jollaisia on esim. Kelkkapuiston koirapuistossa). Nykyiset voi viedä pois tai siirtää puiston perälle. Sadekatoksen ja penkkien tekemisen voisi antaa tehtäväksi jollekin oppilaitokselle tai jollekin ryhmälle ja niitä voisi tehdä muihinkin Helsingin koirapuistoihin. Valaistus pitäisi muuttaa liiketunnistimella toimivaksi sähkön säästämise",Itäinen,60.15799,24.95892,8.0,rejected,0.0,Not selected,,,,,Ullanlinna
434,2,Muraalien ja sähkökaappimaalausten poistoa,"Helsingissä on viime vuosina noussut trendikkääksi tärvellä talojen seiniä ja sähkökaappeja 'taiteella'. Ongelma on, että jotkut päättävät ja toteuttavat, mutta kaikki joutuvat katsomaan - myös ne jotka eivät tykkää tai jotka haluaisivat keskittyä omiin juttuihinsa ilman ylimääräisiä huomion herättäjiä tai joiden mielestä neutraalius on arvokasta. Koska tämän tyyppiset teokset ovat joillekin kivoja ja joillekin häiritseviä mutteivät kenellekään välttämättömiä, olisi syytä minimoida haitta peittämällä ne neutraalilla yksivärisellä maalipinnalla. Merkittävää näissä on sekin, että ne eivät ole vain näytille tuotuja taideteoksia, vaan niissä on kajottu kohteen varsinaiseen olemukseen, ja siksi niiden silkka olemassa olo on häiriötekijä.

Taide on hieno asia, mutta sitä pitäisi toteuttaa niin, että siitä nauttiminen on jokaisen oma valinta, ei pakko. Pidetään talot taloina, sähkökaapit sähkökaappeina ja taide taiteena.",Helsingin yhteinen,60.168676579179866,24.9409467965726,12.0,rejected,5.0,Not selected,,,,,Vironniemi
435,1,Nikkariverstas / Puutyöpaja /carpentry work shop,"Kaupunkilaisten käyttöön tarvitaan kunnollinen kaikille avoin nikkariverstas, jossa kaupunkilaiset voivat tehdä puusta uutta ja kunnostaa vanhaa.

Monipuolisten käsityökalujen ja isojen puuntyöstökoneiden lisäksi verstaalla tulisi olla riittävän kokoiset lukittavat keskeneräisten töiden säilytystilat, maalaamo ja perus raaka-ainevarasto.

Omatoimisen työskentelyn lisäksi verstaalta tulisi halutessaan saada henkilökohtaista ohjausta ja opastusta mm. koneiden turvallisesta käytöstä ja työtavoista. Kaupunkinikkareiden opastuksen lisäksi puutyönojaaja vastaa kaluston kunnosta ja raaka-aineiden laskutuksesta nikkareilta.

Vallilan konepaja-alue olisi sijainniltaan loistava tällaiselle nikkariverstaalle, jolloin se olisi helposti kaikkien kaupunkilaisten saavutettavissa julkisilla kulkuneuvoilla.

Käyttäjämaksuja varten voisi ottaa käyttöön kaupungin kuntosaleilla jo toiminnassa olevan järjestelmän, jolloin ”nikkariverstas”-korttiin voisi ladata aikaa tai käyntikertoja.  
",Helsingin yhteinen,60.19176,24.94937,9.0,accepted,0.0,Not selected,169.0,4.0,107500.0,430000.0,Vallila
436,1,Asukas talo,"Hei. Toivon Haagaan asukastaloa.
Opitaan tuntemaan toinen toisemme. Siellä voisi olla kaikenlaista yhteistä toimintaa matalalla kynnyksellä.",Läntinen,60.2174,24.89084,8.0,accepted,1.0,Not selected,12.0,8.0,12600.0,100800.0,Haaga
436,2,Yrjönkadun uimahalliin sekavuoro,"Kaupungin hallinnassa on neljä uimahallia: Itäkeskus, Jakomäki, Pirkkola ja Yrjönkatu. Yrjönkadun hallissa on nykyään erikseen naisten ja miesten vuorot (viikossa 4 päivää naisille ja 3 miehille). Muutetaan osa ajasta sekavuoroksi, esim. 1 tai 2 päivää viikossa. Tämä mahdollistaa hallin käytön pariskunnille ja kaveriporukoille, joissa on eri sukupuolten edustajia. Lisäksi hallin käytöstä tulee miellyttävämpää niille, jotka eivät halua itseään tai ihmisiä ylipäänsä jaoteltavan ryhmiin sukupuolen perusteella. Tällä edistetään tasa-arvoa ja saatetaan tavoittaa laajempi käyttäjäkunta liikunta- ja virkistyspalveluille.

Idea ei täytä osallistuvan budjetoinnin minimihintaa, koska ainoa muutos ja kustannus on päivittää tiedot aukioloajoista. Rahaa voidaan kuitenkin käyttää myös esim. hallin henkilökunnan palkkaamiseen tai tilojen ylläpitoon tarpeen mukaan.",Eteläinen,60.1682026779555,24.9388521909714,2.0,rejected,0.0,Not selected,,,,,Kampinmalmi
437,1,Vessat ympärivuotisiksi Vanhankaupunginkosken ympärillä,"Alueella on vilkasta ulkoilua ympärivuoden, ei vain toukokuun alkupuolelta marraskuulle... joten onneksi on bajamajat edes puolet vuodesta, mutta koko vuoden tarvittaisiin ehdottomasti. Alueen ravintola on avoinna aivan liian pienet ajat ja nekin arvaamattomasti palvellakseen tätä tarvetta. 

Vanhankaupunginlahdelle yleisesti useisiin kohtiin (ja tietysti myös muualle Helsinkiin esim. ranta-alueille) tarvittaisiin ympärivuotiset ympärivuorokautiset vessat. Niitä tarvitsevat kaikki ulkoilijat satunnaisesti ja erityisesti ne helpottaisivat ikääntyvien naisten mahdollisuutta ulkoiluun, joka taas vähentäisi mm. sairaanhoito- ja muita laitoskuluja.",Keskinen,60.2161398155021,24.98091263375208,8.0,rejected,1.0,Not selected,,,,,Vanhakaupunki
437,2,Lisää roska-astioita Itä-Helsinkiin,"Lisää roska-astioita Itä-Helsinkiin, ja joku tyhjentämään niitä. Varsinkin bussipysäkeiltä puuttuu paljon roskiksia, esim 98:n reitiltä ja vilkkaasti liikennöidyltä linjalta nro 500. Nopeampaa reagointia väliaikaisten reittien pysäkeille. Tarpeeksi paljon ja nopeasti roska-astioita käyttöön uudisrakentamisen yhteydessä, esim. Rastilankallio, Puotilan Leikkiniitty, Iso-Antin uusi lisärakennus. Lisää roskiksia kävelyteiden varteen, esim. Kukkaniityntie-Kontula välille. Lisää roskiksia aktiivisesti käytettyjen alueiden lähettyville, esim. Puotilan metrokadulle, missä on koulu, urheilukenttä, metron sisäänkäynti ja - liityntäpysäköinti eikä ensimmäistäkään roskista ennen Rantakartanonkatua. Roskikset Vuosaaren sillan päihin. Vähän merkityksellisempää vaikutusmahdollisuutta asukkaille, jotka alueensa siisteyttä vaaliessaan toivovat niitä roska-astioita, useimmiten tuloksetta.",Itäinen,60.20770864823081,25.12780182540264,31.0,accepted,1.0,Selected,731.0,2.0,20000.0,40000.0,Vuosaari
437,2,Lisää roska-astioita Itä-Helsinkiin,"Lisää roska-astioita Itä-Helsinkiin, ja joku tyhjentämään niitä. Varsinkin bussipysäkeiltä puuttuu paljon roskiksia, esim 98:n reitiltä ja vilkkaasti liikennöidyltä linjalta nro 500. Nopeampaa reagointia väliaikaisten reittien pysäkeille. Tarpeeksi paljon ja nopeasti roska-astioita käyttöön uudisrakentamisen yhteydessä, esim. Rastilankallio, Puotilan Leikkiniitty, Iso-Antin uusi lisärakennus. Lisää roskiksia kävelyteiden varteen, esim. Kukkaniityntie-Kontula välille. Lisää roskiksia aktiivisesti käytettyjen alueiden lähettyville, esim. Puotilan metrokadulle, missä on koulu, urheilukenttä, metron sisäänkäynti ja - liityntäpysäköinti eikä ensimmäistäkään roskista ennen Rantakartanonkatua. Roskikset Vuosaaren sillan päihin. Vähän merkityksellisempää vaikutusmahdollisuutta asukkaille, jotka alueensa siisteyttä vaaliessaan toivovat niitä roska-astioita, useimmiten tuloksetta.",Itäinen,60.20770864823081,25.12780182540264,31.0,accepted,1.0,Not selected,880.0,6.0,56666.666666666664,340000.0,Vuosaari
438,1,Nyt on hyvä aika - ilmaista ohjattua liikuntaa aikuisille,"Yli 29-vuotiaille ilmaisia liikuntakokemuksia eri lajien parissa!  Toimijat tarjoavat mahdollisuuden aikuisille  eri lajien harjoittamiseen liikuntakeskuksissa, kouluilla ja kaakkoisen alueen ympäristössä maksutta (nuorille aikuisille (17-29 v.) suunnatun Nyt-liikunnan tapaan). Lajitarjonta rakennetaan laajaksi aina ohjatuista rantahölkkäryhmistä seinäkiipeilyyn. Mahdollisuus annetaan vähintään viikottaiseen osallistumiseen saman lajin parissa tai useampiin osallistumisiin eri lajien parissa. Palkataan tähän koordinaattori ja mainonta toteutetaan tehokkaasti, jotta jokainen asukas tavoitetaan (myös selkokielisyys huomioitava). Lisätään siis alueen ihmisten liikunnallisuutta, madalletaan kynnystä kokeilla uusia lajeja ja päätyä niiden pariin. Poistetaan taloudellinen este osallistumiselta. Huomioidaan myös aikuiset. Ja pidetään yhdessä liikkuen mukavaa!",Kaakkoinen,60.17116,24.93266,10.0,accepted,0.0,Not selected,,,,,Kampinmalmi
438,2,Alli Tryggin puisto ja Ässärinne,"Hämeentie avautuu pian uutena, joten mielestäni Alli Tryggin puistoa ja Ässärinnettä yleisilmettä voisi myös uudistaa.  Puisto voisi avautua paremmin Hämeentielle, kun liikennemäärät tulevat pienentymään. Puistoon ja rinteeseen voisi lisätä hieman kukkivia pensaita kasveja ja matalia havukasveja unohtamatta puiston valaistusta. Puiston alalaitaan voisi tehdä kaupunkipyörille parkin.",Keskinen,60.1826725138403,24.9568766355515,11.0,accepted,4.0,Not selected,,,,,Kallio
439,1,Katajaharjun leikkipaikan kohennus,"Lauttasaaren Katajaharjussa, bussi 20:n päätepysäkin kohdalla on leikkialue. Se on kulunut, varjoisa ja sijainnin kannalta huonosti käytettävää aluetta. Kunnostamalla siitä saisi useamman sukupolven paikan: pienille lapsille turvallista ja virikkeellistä leikkitilaa, alakoululaisille paikan olla ja aikuisille paikan tavata - myös isovanhempi-ikäisille. Nyt siellä ei ole pienille oikein tekemistä, alakoululaisille juttuja tai aikuisille istumapaikkoja - ja olemassa olevat välineet ovat pääosin ihan ränsistyneitä. Katajaharjusta on pitkä matka muualle Lauttasaareen. Paikasta saisi myös muille mukavan kun katsottaisiin istustuslaatikot päättärin kohdalle ja sinne voisi tehdä vapaaehtoisten ja kaupungin puutarhavastaavien toimin kivaa nähtävää, tehtäisiin istuskelupaikkoja ja tuulensuoja sekä pienille juttuja. Yhteistyössä. Ei vaadi kokonaan uudistusta, mutta asukkaiden kanssa neuvottelua, mitä voi tehdä talkoilla ja mihin kaupunki lähtee mukaan, jotta normit täyttyvät. Vapaaehtoisia on.",Eteläinen,60.1675057,24.8571236,8.0,accepted,8.0,Not selected,29.0,2.0,165000.0,330000.0,Lauttasaari
439,2,Kontulan Lampipuistoon alppiruusupuisto,"Kontulan Lampipuistossa on Haagan alppiruusupuistoon verrattavat Rhodorendronpensaat, joiden ympäristö on tällä hetkellä melko epäsiisti ja hoitamaton. Ehdotan, että Lampipuistosta tehdään kaupungin virallinen alppiruusupuisto, jossa kukinta-aikaan järjestetään tapahtumia. 

Roihuvuoren kirsikkapuiston ja Hanamin tapaan Lampipolun alppiruusupuisto ja siellä järjestettävät tapahtumat kohottaisivat alueen ja Kontulan profiilia.",Itäinen,60.241319533359906,25.08058763873747,14.0,accepted,2.0,Selected,839.0,3.0,20000.0,60000.0,Mellunkylä
439,2,Kontulan Lampipuistoon alppiruusupuisto,"Kontulan Lampipuistossa on Haagan alppiruusupuistoon verrattavat Rhodorendronpensaat, joiden ympäristö on tällä hetkellä melko epäsiisti ja hoitamaton. Ehdotan, että Lampipuistosta tehdään kaupungin virallinen alppiruusupuisto, jossa kukinta-aikaan järjestetään tapahtumia. 

Roihuvuoren kirsikkapuiston ja Hanamin tapaan Lampipolun alppiruusupuisto ja siellä järjestettävät tapahtumat kohottaisivat alueen ja Kontulan profiilia.",Itäinen,60.241319533359906,25.08058763873747,14.0,accepted,2.0,Not selected,848.0,3.0,120000.0,360000.0,Mellunkylä
44,2,Kumpulan kallio - lähiluonnon ja kaupunginosakulttuurin merkkipaalu,"Kumpulan keinukallio ennallistetaan lähiluonnon ja kaupunginosakulttuurin merkkipaaluksi. Ennallistaminen tukee  kaupungin varhaiskasvatussuunnitelman toteutumista. Suunnitelman keskeinen arvo on terveellinen ja kestävä elämäntapa: ""Varhaiskasvatus luo perustaa ekososiaaliselle sivis­tykselle siten, että ihminen ymmärtää ekologisen kestä­vyyden olevan edellytys sosiaaliselle kestävyydelle ja ihmisoikeuksien toteutumiselle.  Retkiä lähiluontoon ja kaupungin rakennettua ympäris­töä hyödynnetään aktiivisesti sekä oppimisen kohteena että oppimis- ja leikkiympäristönä. "" 
Keinukallio jatkaa kaupungin viranomaisten ja kuntalaisten yhdessä suunnitteleman ja toteuttaman ennallistamisen jälkeen lähiluontokohteena ja erilaisten kulttuuritapahtumien mahdollistajana (esim. Kumpulan kyläjuhlat ja nuorten Rock on the rocks -tapahtuma).  Kalliolla tuodaan opaskyltein ja digitaalisen oppimisen keinoin esille lähiluonnon tärkeyttä esim. pölyttäjien ja ihmisten kannalta.",Keskinen,60.202087,24.958172,8.0,rejected,3.0,Not selected,612.0,9.0,22222.222222222223,200000.0,Vanhakaupunki
